20190504,静安,南京西路,国际丽都城,122660元/m2,34套在售二手房
20190504,静安,南京西路,亚成公寓,97998元/m2,1套在售二手房
20190504,静安,南京西路,SOHO东海广场,暂无,0套在售二手房
20190504,静安,南京西路,西康路181弄,暂无,0套在售二手房
20190504,静安,南京西路,同仁大楼,75860元/m2,0套在售二手房
20190504,静安,南京西路,北京西路1177弄,暂无,0套在售二手房
20190504,静安,南京西路,南阳路72-90号(双),暂无,0套在售二手房
20190504,静安,南京西路,新闸路818号,暂无,0套在售二手房
20190504,静安,南京西路,大沽路422号,暂无,0套在售二手房
20190504,静安,南京西路,延安中路504弄,86818元/m2,0套在售二手房
20190504,静安,南京西路,石门一路49弄,暂无,0套在售二手房
20190504,静安,南京西路,西康路197号,暂无,0套在售二手房
20190504,静安,南京西路,威海路648号,暂无,0套在售二手房
20190504,静安,南京西路,陕西北路535弄,暂无,0套在售二手房
20190504,静安,南京西路,威海路299号,暂无,0套在售二手房
20190504,静安,南京西路,新闸路925号,暂无,0套在售二手房
20190504,静安,南京西路,石门一路52号,暂无,0套在售二手房
20190504,静安,南京西路,奉贤路219-221号(单),80460元/m2,0套在售二手房
20190504,静安,南京西路,北京西路1182号,暂无,1套在售二手房
20190504,静安,南京西路,升平街69号,100622元/m2,1套在售二手房
20190504,静安,南京西路,静安紫苑行政公馆,暂无,0套在售二手房
20190504,静安,南京西路,南京西路995弄,107991元/m2,0套在售二手房
20190504,静安,南京西路,嘉发大厦,54110元/m2,1套在售二手房
20190504,静安,南京西路,中泰大厦(静安),58767元/m2,0套在售二手房
20190504,静安,南京西路,汾阳坊,暂无,0套在售二手房
20190504,静安,南京西路,新福康里(别墅),159549元/m2,0套在售二手房
20190504,静安,南京西路,奉贤路137号,107388元/m2,1套在售二手房
20190504,静安,南京西路,威海别墅,89480元/m2,3套在售二手房
20190504,静安,南京西路,南京西路1147-1167号(单),149517元/m2,1套在售二手房
20190504,静安,南京西路,威海路648号,暂无,0套在售二手房
20190504,静安,南京西路,东莱大楼,102436元/m2,1套在售二手房
20190504,静安,南京西路,犹太住宅,暂无,0套在售二手房
20190504,静安,南京西路,延安中路720弄,暂无,0套在售二手房
20190504,静安,南京西路,石门一路31弄,暂无,0套在售二手房
20190504,静安,南京西路,南阳路134号,暂无,0套在售二手房
20190504,静安,南京西路,新闸路1213-1229号(单),78985元/m2,2套在售二手房
20190504,静安,南京西路,康定东路33弄,暂无,0套在售二手房
20190504,静安,南京西路,长春藤大厦,暂无,0套在售二手房
20190504,静安,南京西路,申银发展大厦(办公楼),暂无,0套在售二手房
20190504,静安,南京西路,新闸路1331号,暂无,0套在售二手房
20190504,静安,南京西路,晶采世纪大厦,暂无,0套在售二手房
20190504,静安,南京西路,成都北路135号,暂无,0套在售二手房
20190504,静安,南京西路,林村,176119元/m2,0套在售二手房
20190504,静安,南京西路,自在里,暂无,0套在售二手房
20190504,静安,南京西路,静安新时代大厦,暂无,0套在售二手房
20190504,静安,南京西路,九安广场,74892元/m2,1套在售二手房
20190504,静安,南京西路,泰兴路355弄,90131元/m2,6套在售二手房
20190504,静安,南京西路,兴庆里,156118元/m2,0套在售二手房
20190504,静安,南京西路,成都北路337号,75185元/m2,0套在售二手房
20190504,静安,南京西路,太平花园,120063元/m2,0套在售二手房
20190504,静安,南京西路,奉贤路193-195号(单),105539元/m2,3套在售二手房
20190504,静安,南京西路,南汇路72弄,68421元/m2,0套在售二手房
20190504,静安,南京西路,同孚大楼,暂无,0套在售二手房
20190504,静安,南京西路,陕西北路204号,暂无,0套在售二手房
20190504,静安,南京西路,常德路430号,155462元/m2,1套在售二手房
20190504,静安,南京西路,茂名北路75弄,204724元/m2,0套在售二手房
20190504,静安,南京西路,威海路281号,暂无,0套在售二手房
20190504,静安,南京西路,大沽路541-547号(单),81040元/m2,2套在售二手房
20190504,静安,南京西路,太和坊,92814元/m2,2套在售二手房
20190504,静安,南京西路,茂盛大厦,82753元/m2,1套在售二手房
20190504,静安,南京西路,仲益大厦,暂无,0套在售二手房
20190504,静安,南京西路,安乐坊,91666元/m2,1套在售二手房
20190504,静安,南京西路,大华公寓(静安),107115元/m2,1套在售二手房
20190504,静安,南京西路,南阳路216号,110571元/m2,1套在售二手房
20190504,静安,南京西路,泰兴路362弄,100717元/m2,2套在售二手房
20190504,静安,南京西路,威海路716号,暂无,0套在售二手房
20190504,静安,南京西路,静安新邨,90235元/m2,1套在售二手房
20190504,静安,南京西路,陕西北路203号,暂无,2套在售二手房
20190504,静安,南京西路,华业小区,91166元/m2,7套在售二手房
20190504,静安,南京西路,升平小区,107669元/m2,3套在售二手房
20190504,静安,南京西路,静安别墅,136697元/m2,0套在售二手房
20190504,静安,南京西路,联华公寓,99831元/m2,2套在售二手房
20190504,静安,南京西路,花园公寓(静安),100304元/m2,0套在售二手房
20190504,静安,南京西路,建京大厦,暂无,0套在售二手房
20190504,静安,南京西路,上尊国际商务中心,暂无,0套在售二手房
20190504,静安,南京西路,555商厦,暂无,0套在售二手房
20190504,静安,南京西路,金鹰国际购物中心,暂无,0套在售二手房
20190504,静安,南京西路,陕西北路456号,暂无,0套在售二手房
20190504,静安,南京西路,梅龙镇广场,暂无,0套在售二手房
20190504,静安,南京西路,嘉里中心,暂无,0套在售二手房
20190504,静安,南京西路,威海大楼,暂无,0套在售二手房
20190504,静安,南京西路,亚盛大厦,暂无,0套在售二手房
20190504,静安,南京西路,旺旺大厦,暂无,0套在售二手房
20190504,静安,南京西路,晟峰大厦,暂无,0套在售二手房
20190504,静安,南京西路,7立方,暂无,0套在售二手房
20190504,静安,南京西路,石门一路63号,暂无,0套在售二手房
20190504,静安,南京西路,威海路718号,暂无,0套在售二手房
20190504,静安,南京西路,震兴里二街,暂无,0套在售二手房
20190504,静安,南京西路,陕西北路115号,暂无,0套在售二手房
20190504,静安,南京西路,泛太平洋大厦,暂无,0套在售二手房
20190504,静安,南京西路,陕西北路380号,暂无,0套在售二手房
20190504,静安,南京西路,石门一路17弄,暂无,0套在售二手房
20190504,静安,南京西路,山海关路264弄,暂无,0套在售二手房
20190504,静安,南京西路,石门二路83号,暂无,0套在售二手房
20190504,静安,南京西路,康定东路45弄,暂无,0套在售二手房
20190504,静安,南京西路,威海路712号,暂无,0套在售二手房
20190504,静安,南京西路,成都北路493弄,暂无,0套在售二手房
20190504,静安,南京西路,北京西路1179号,暂无,0套在售二手房
20190504,静安,南京西路,南阳路237号,暂无,0套在售二手房
20190504,静安,南京西路,北京西路1444号,暂无,0套在售二手房
20190504,静安,南京西路,南汇路64号,暂无,0套在售二手房
20190504,静安,南京西路,南阳路122号,暂无,0套在售二手房
20190504,静安,南京西路,石门一路30号,暂无,0套在售二手房
20190504,静安,南京西路,南京西路986号,暂无,0套在售二手房
20190504,静安,南京西路,威海路696号,暂无,0套在售二手房
20190504,静安,南京西路,常德路420号,暂无,0套在售二手房
20190504,静安,南京西路,威海路631号,暂无,0套在售二手房
20190504,静安,南京西路,凤阳路562号,暂无,0套在售二手房
20190504,静安,南京西路,茂名北路149号,暂无,0套在售二手房
20190504,静安,南京西路,成都北路483弄,暂无,0套在售二手房
20190504,静安,南京西路,新闸路613弄,暂无,0套在售二手房
20190504,静安,南京西路,凤阳路535号,暂无,0套在售二手房
20190504,静安,南京西路,康定东路53弄,暂无,0套在售二手房
20190504,静安,南京西路,麒麟村,暂无,0套在售二手房
20190504,静安,南京西路,南京西路951弄,暂无,0套在售二手房
20190504,静安,南京西路,北京西路1125号,暂无,0套在售二手房
20190504,静安,南京西路,奉贤路197号,暂无,0套在售二手房
20190504,静安,南京西路,陕西北路135号,暂无,0套在售二手房
20190504,静安,南京西路,怡庐,暂无,0套在售二手房
20190504,静安,南京西路,北京西路607号,暂无,0套在售二手房
20190504,静安,南京西路,石门二路316弄,暂无,0套在售二手房
20190504,静安,南京西路,茂名北路95号,暂无,0套在售二手房
20190504,静安,南京西路,大田路386号,暂无,0套在售二手房
20190504,静安,南京西路,新闸路1191弄,暂无,0套在售二手房
20190504,静安,南京西路,常德路446弄,暂无,0套在售二手房
20190504,静安,南京西路,石门二路305号,暂无,0套在售二手房
20190504,静安,南京西路,北京西路1187号,暂无,0套在售二手房
20190504,静安,南京西路,南阳路128号,暂无,0套在售二手房
20190504,静安,南京西路,成都北路1019弄,暂无,0套在售二手房
20190504,静安,南京西路,泰兴路72弄,暂无,0套在售二手房
20190504,静安,南京西路,石门一路33弄,暂无,0套在售二手房
20190504,静安,南京西路,成都北路503弄,暂无,0套在售二手房
20190504,静安,南京西路,陕西北路440号,暂无,0套在售二手房
20190504,静安,南京西路,茂名北路69号,暂无,0套在售二手房
20190504,静安,南京西路,北京西路1135号,暂无,0套在售二手房
20190504,静安,南京西路,北京西路1124号,暂无,0套在售二手房
20190504,静安,南京西路,茂名北路147号,暂无,0套在售二手房
20190504,静安,南京西路,茂名北路113号,暂无,0套在售二手房
20190504,静安,南京西路,茂名北路146号,暂无,0套在售二手房
20190504,静安,南京西路,茂名北路68号,暂无,0套在售二手房
20190504,静安,南京西路,茂名北路157号,暂无,0套在售二手房
20190504,静安,南京西路,茂名北路200弄15号,暂无,0套在售二手房
20190504,静安,南京西路,北京西路469-475号,暂无,0套在售二手房
20190504,静安,南京西路,北京西路510号,暂无,0套在售二手房
20190504,静安,南京西路,昌化路38号,暂无,0套在售二手房
20190504,静安,南京西路,昌化路46号,暂无,0套在售二手房
20190504,静安,南京西路,昌化路58号,暂无,0套在售二手房
20190504,静安,南京西路,昌化路63号,暂无,0套在售二手房
20190504,静安,南京西路,南泰大厦,暂无,0套在售二手房
20190504,静安,南京西路,国立大厦,暂无,0套在售二手房
20190504,静安,南京西路,奉贤路318号,暂无,0套在售二手房
20190504,静安,南京西路,陕西北路109号,暂无,0套在售二手房
20190504,静安,南京西路,威海路12弄44号,暂无,0套在售二手房
20190504,静安,南京西路,威海路906号,暂无,0套在售二手房
20190504,静安,南京西路,奉贤路195号(商铺),暂无,0套在售二手房
20190504,静安,南京西路,凤阳路732号,暂无,0套在售二手房
20190504,静安,南京西路,凤阳路528号,暂无,0套在售二手房
20190504,静安,南京西路,凤阳路558号,暂无,0套在售二手房
20190504,静安,南京西路,凤阳路568号,暂无,0套在售二手房
20190504,静安,南京西路,南汇路72号,暂无,0套在售二手房
20190504,静安,南京西路,南汇路73号,暂无,0套在售二手房
20190504,静安,南京西路,凤阳路592号,暂无,0套在售二手房
20190504,静安,南京西路,延安中路808号,暂无,0套在售二手房
20190504,静安,南京西路,延安中路658号,暂无,0套在售二手房
20190504,静安,南京西路,延安中路930弄60号,暂无,0套在售二手房
20190504,静安,南京西路,陕西北路35号,暂无,0套在售二手房
20190504,静安,南京西路,陕西北路29号,暂无,0套在售二手房
20190504,静安,南京西路,常德路218号,暂无,0套在售二手房
20190504,静安,南京西路,奉贤路288号,暂无,0套在售二手房
20190504,静安,南京西路,奉贤路217号,暂无,0套在售二手房
20190504,静安,南京西路,南京西路1001号,暂无,0套在售二手房
20190504,静安,南京西路,泰兴路88号,暂无,0套在售二手房
20190504,静安,南京西路,泰兴路262号,暂无,0套在售二手房
20190504,静安,南京西路,泰兴路355弄1号,暂无,0套在售二手房
20190504,静安,南京西路,泰兴路315号,暂无,0套在售二手房
20190504,静安,南京西路,泰兴路450号,暂无,0套在售二手房
20190504,静安,南京西路,泰兴路285号,暂无,0套在售二手房
20190504,静安,南京西路,泰兴路436号,暂无,0套在售二手房
20190504,静安,南京西路,陕西北路54弄9号,暂无,0套在售二手房
20190504,静安,南京西路,陕西北路121号,暂无,0套在售二手房
20190504,静安,南京西路,陕西北路359号,暂无,0套在售二手房
20190504,静安,南京西路,山海关路284号,暂无,0套在售二手房
20190504,静安,南京西路,山海关路270号,暂无,0套在售二手房
20190504,静安,南京西路,陕西北路51号,暂无,0套在售二手房
20190504,静安,南京西路,吴江路169号,暂无,0套在售二手房
20190504,静安,南京西路,吴江路175号,暂无,0套在售二手房
20190504,静安,南京西路,武定路260号,暂无,0套在售二手房
20190504,静安,南京西路,武定路282号,暂无,0套在售二手房
20190504,静安,南京西路,武定路292号,暂无,0套在售二手房
20190504,静安,南京西路,武定路233号,暂无,0套在售二手房
20190504,静安,南京西路,武定路222号,暂无,0套在售二手房
20190504,静安,南京西路,武定路226号,暂无,0套在售二手房
20190504,静安,南京西路,武定路228号,暂无,0套在售二手房
20190504,静安,南京西路,武定路266号,暂无,0套在售二手房
20190504,静安,南京西路,武定路268号,暂无,0套在售二手房
20190504,静安,南京西路,武定路55号,暂无,0套在售二手房
20190504,静安,南京西路,武定路388号,暂无,0套在售二手房
20190504,静安,南京西路,武定路45号,暂无,0套在售二手房
20190504,静安,南京西路,武定路73号,暂无,0套在售二手房
20190504,静安,南京西路,威海路363号,暂无,0套在售二手房
20190504,静安,南京西路,威海路421号,暂无,0套在售二手房
20190504,静安,南京西路,威海路706号,暂无,0套在售二手房
20190504,静安,南京西路,威海路387号,暂无,0套在售二手房
20190504,静安,南京西路,威海路393、399号,暂无,0套在售二手房
20190504,静安,南京西路,威海路67号,暂无,0套在售二手房
20190504,静安,南京西路,威海路590弄56支弄7号,暂无,0套在售二手房
20190504,静安,南京西路,威海路704号,暂无,0套在售二手房
20190504,静安,南京西路,威海路724号,暂无,0套在售二手房
20190504,静安,南京西路,威海路692号,暂无,0套在售二手房
20190504,静安,南京西路,威海路710号,暂无,0套在售二手房
20190504,静安,南京西路,威海路849号,暂无,0套在售二手房
20190504,静安,南京西路,成都北路125号,暂无,0套在售二手房
20190504,静安,南京西路,成都北路116弄49号,暂无,0套在售二手房
20190504,静安,南京西路,成都北路131号,暂无,0套在售二手房
20190504,静安,南京西路,成都北路123号,暂无,0套在售二手房
20190504,静安,南京西路,愚园东路34号,暂无,0套在售二手房
20190504,静安,南京西路,南京西路694号,暂无,0套在售二手房
20190504,静安,南京西路,南京西路595号,暂无,0套在售二手房
20190504,静安,南京西路,南京西路887-893号,暂无,0套在售二手房
20190504,静安,南京西路,南京西路608号,暂无,0套在售二手房
20190504,静安,南京西路,南京西路616号,暂无,0套在售二手房
20190504,静安,南京西路,南京西路1567号,暂无,0套在售二手房
20190504,静安,南京西路,慈溪路227号,暂无,0套在售二手房
20190504,静安,南京西路,大沽路502号,暂无,0套在售二手房
20190504,静安,南京西路,大沽路421号,暂无,0套在售二手房
20190504,静安,南京西路,大沽路396号,暂无,0套在售二手房
20190504,静安,南京西路,大沽路398号,暂无,0套在售二手房
20190504,静安,南京西路,大沽路428号,暂无,0套在售二手房
20190504,静安,南京西路,大沽路517号,暂无,0套在售二手房
20190504,静安,南京西路,大沽路380号,暂无,0套在售二手房
20190504,静安,南京西路,大沽路462号,暂无,0套在售二手房
20190504,静安,南京西路,大沽路468号,暂无,0套在售二手房
20190504,静安,南京西路,大沽路499号,暂无,0套在售二手房
20190504,静安,南京西路,大沽路386号,暂无,0套在售二手房
20190504,静安,南京西路,大沽路497号,暂无,0套在售二手房
20190504,静安,南京西路,南京西路919号,暂无,0套在售二手房
20190504,静安,南京西路,大沽路372号,暂无,0套在售二手房
20190504,静安,南京西路,南阳路186弄,暂无,0套在售二手房
20190504,静安,南京西路,铜仁路280号,暂无,0套在售二手房
20190504,静安,南京西路,新闸路918号,暂无,0套在售二手房
20190504,静安,南京西路,新闸路847号,暂无,0套在售二手房
20190504,静安,南京西路,新闸路558号,暂无,0套在售二手房
20190504,静安,南京西路,新闸路874号,暂无,0套在售二手房
20190504,静安,南京西路,新闸路1611号,暂无,0套在售二手房
20190504,静安,南京西路,新闸路1537号,暂无,0套在售二手房
20190504,静安,南京西路,新闸路1134号,暂无,0套在售二手房
20190504,静安,南京西路,新闸路1215号,暂无,0套在售二手房
20190504,静安,南京西路,新闸路955号,暂无,0套在售二手房
20190504,静安,南京西路,新闸路850号,暂无,0套在售二手房
20190504,静安,南京西路,新闸路733号,暂无,0套在售二手房
20190504,静安,南京西路,新闸路556号,暂无,0套在售二手房
20190504,静安,南京西路,新闸路767号,暂无,0套在售二手房
20190504,静安,南京西路,新闸路926号,暂无,0套在售二手房
20190504,静安,南京西路,北京西路855号,暂无,0套在售二手房
20190504,静安,南京西路,北京西路1068号,暂无,0套在售二手房
20190504,静安,南京西路,北京西路1351号,暂无,0套在售二手房
20190504,静安,南京西路,顺德路92号,暂无,0套在售二手房
20190504,静安,南京西路,升平路29-31号,暂无,0套在售二手房
20190504,静安,南京西路,升平街19号,暂无,0套在售二手房
20190504,静安,南京西路,石门一路82号,暂无,0套在售二手房
20190504,静安,南京西路,石门二路219号,暂无,0套在售二手房
20190504,静安,南京西路,石门二路225号,暂无,0套在售二手房
20190504,静安,南京西路,石门二路350-352号,暂无,0套在售二手房
20190504,静安,南京西路,石门一路70号,暂无,0套在售二手房
20190504,静安,南京西路,石门一路18号,暂无,0套在售二手房
20190504,静安,南京西路,石门二路81号,暂无,0套在售二手房
20190504,静安,南京西路,石门二路7号,暂无,0套在售二手房
20190504,静安,南京西路,石门二路310号,暂无,0套在售二手房
20190504,静安,南京西路,石门二路9号,暂无,0套在售二手房
20190504,静安,南京西路,石门二路211-213号,暂无,0套在售二手房
20190504,静安,南京西路,石门二路19号,暂无,0套在售二手房
20190504,静安,南京西路,石门一路27号,暂无,0套在售二手房
20190504,静安,南京西路,陕西北路193弄,暂无,0套在售二手房
20190504,静安,南京西路,南京西路1041号,暂无,0套在售二手房
20190504,静安,南京西路,陕西北路117号,暂无,0套在售二手房
20190504,静安,南京西路,新闸路1748号,暂无,0套在售二手房
20190504,静安,南京西路,泰兴路325号,暂无,0套在售二手房
20190504,静安,南京西路,成都北路367号,暂无,0套在售二手房
20190504,静安,南京西路,石门一路26-28号,暂无,0套在售二手房
20190504,静安,南京西路,五月花商务中心,暂无,0套在售二手房
20190504,静安,南京西路,武定路386号,暂无,0套在售二手房
