20190504,静安,江宁路,达安锦园,97909元/m2,19套在售二手房
20190504,静安,江宁路,陕西北路919号,暂无,0套在售二手房
20190504,静安,江宁路,陕西北路913号,暂无,0套在售二手房
20190504,静安,江宁路,陕西北路804号,83333元/m2,2套在售二手房
20190504,静安,江宁路,海防路398号,暂无,0套在售二手房
20190504,静安,江宁路,新闸路1750号,164473元/m2,0套在售二手房
20190504,静安,江宁路,新闸路1758号,暂无,0套在售二手房
20190504,静安,江宁路,陕西北路1103号,暂无,0套在售二手房
20190504,静安,江宁路,海防路414号,暂无,0套在售二手房
20190504,静安,江宁路,西康路608号,暂无,0套在售二手房
20190504,静安,江宁路,海防路168号,暂无,0套在售二手房
20190504,静安,江宁路,西康路458弄4号,暂无,0套在售二手房
20190504,静安,江宁路,西康路892号,暂无,0套在售二手房
20190504,静安,江宁路,新丰路343号,暂无,0套在售二手房
20190504,静安,江宁路,新丰路378号,暂无,0套在售二手房
20190504,静安,江宁路,新闸路1388号,暂无,0套在售二手房
20190504,静安,江宁路,西康路894弄,暂无,0套在售二手房
20190504,静安,江宁路,江宁路580号,暂无,0套在售二手房
20190504,静安,江宁路,新丰路380号,暂无,0套在售二手房
20190504,静安,江宁路,康定路411号,83692元/m2,0套在售二手房
20190504,静安,江宁路,海防路520号,暂无,0套在售二手房
20190504,静安,江宁路,余姚路214号,暂无,0套在售二手房
20190504,静安,江宁路,余姚路99-2号,暂无,0套在售二手房
20190504,静安,江宁路,余姚路88号,暂无,0套在售二手房
20190504,静安,江宁路,安远路435号,暂无,0套在售二手房
20190504,静安,江宁路,新丰路488号,暂无,0套在售二手房
20190504,静安,江宁路,西康路682号,暂无,0套在售二手房
20190504,静安,江宁路,西康路683号,暂无,0套在售二手房
20190504,静安,江宁路,西康路420-422号,暂无,0套在售二手房
20190504,静安,江宁路,西康路456号,暂无,0套在售二手房
20190504,静安,江宁路,西康路557号,暂无,0套在售二手房
20190504,静安,江宁路,陕西北路927号,暂无,0套在售二手房
20190504,静安,江宁路,陕西北路919号,暂无,0套在售二手房
20190504,静安,江宁路,江宁路772号,暂无,0套在售二手房
20190504,静安,江宁路,昌化路383号,暂无,0套在售二手房
20190504,静安,江宁路,陕西北路843号,暂无,0套在售二手房
20190504,静安,江宁路,康定路632弄,暂无,0套在售二手房
20190504,静安,江宁路,新丰路355号,暂无,0套在售二手房
20190504,静安,江宁路,昌平路152弄,暂无,0套在售二手房
20190504,静安,江宁路,康定路108弄,暂无,0套在售二手房
20190504,静安,江宁路,康定路775号,暂无,0套在售二手房
20190504,静安,江宁路,康定路360号,暂无,0套在售二手房
20190504,静安,江宁路,常德路1009号,暂无,0套在售二手房
20190504,静安,江宁路,常德路1049号,暂无,0套在售二手房
20190504,静安,江宁路,昌化路316号,暂无,0套在售二手房
20190504,静安,江宁路,昌化路285号,暂无,0套在售二手房
20190504,静安,江宁路,昌平路70号,暂无,0套在售二手房
20190504,静安,江宁路,常德路778号,暂无,0套在售二手房
20190504,静安,江宁路,昌平大厦,暂无,0套在售二手房
20190504,静安,江宁路,陕西北路824弄,暂无,0套在售二手房
20190504,静安,江宁路,群众商务楼,暂无,0套在售二手房
20190504,静安,江宁路,安远路285号,暂无,0套在售二手房
20190504,静安,江宁路,陕西北路913号,暂无,0套在售二手房
20190504,静安,江宁路,陕西北路927号,暂无,0套在售二手房
20190504,静安,江宁路,陕西北路919号,暂无,0套在售二手房
20190504,静安,江宁路,江宁路644号,暂无,0套在售二手房
20190504,静安,江宁路,江宁路405号,暂无,0套在售二手房
20190504,静安,江宁路,胶州路320号,暂无,0套在售二手房
20190504,静安,江宁路,康定路753号,暂无,0套在售二手房
20190504,静安,江宁路,康定路358号,暂无,0套在售二手房
20190504,静安,江宁路,余姚路214号,暂无,0套在售二手房
20190504,静安,江宁路,余姚路99-2号,暂无,0套在售二手房
20190504,静安,江宁路,余姚路88号,暂无,0套在售二手房
20190504,静安,江宁路,康定路206号,暂无,0套在售二手房
20190504,静安,江宁路,安远路303号,暂无,0套在售二手房
20190504,静安,江宁路,安远路453号,暂无,0套在售二手房
20190504,静安,江宁路,武定路982、984号,暂无,0套在售二手房
20190504,静安,江宁路,新闸路1250号,暂无,0套在售二手房
20190504,静安,江宁路,余姚路8号,暂无,0套在售二手房
20190504,静安,江宁路,胶州路500号,暂无,0套在售二手房
20190504,静安,江宁路,胶州路418号,暂无,0套在售二手房
20190504,静安,江宁路,海防路409号,暂无,0套在售二手房
20190504,静安,江宁路,康定大楼(办公楼),暂无,0套在售二手房
20190504,静安,江宁路,海防路406号,暂无,0套在售二手房
20190504,静安,江宁路,胶州路566号,暂无,0套在售二手房
20190504,静安,江宁路,陕西北路900号,暂无,0套在售二手房
20190504,静安,江宁路,海防路217号,暂无,0套在售二手房
20190504,静安,江宁路,安远路307号,暂无,0套在售二手房
20190504,静安,江宁路,本本大厦,暂无,0套在售二手房
20190504,静安,江宁路,侨桥商务楼,暂无,0套在售二手房
20190504,静安,江宁路,昌平路522号,暂无,0套在售二手房
20190504,静安,江宁路,陕西北路700号,暂无,0套在售二手房
20190504,静安,江宁路,陕西北路777号,暂无,0套在售二手房
20190504,静安,江宁路,江宁路815-818号,暂无,0套在售二手房
20190504,静安,江宁路,海防路538号,暂无,0套在售二手房
20190504,静安,江宁路,胶州路556号(商铺),暂无,0套在售二手房
20190504,静安,江宁路,江宁路534号,暂无,0套在售二手房
20190504,静安,江宁路,江宁路536号,暂无,0套在售二手房
20190504,静安,江宁路,常德路1118号,暂无,0套在售二手房
20190504,静安,江宁路,昌平路673号,暂无,0套在售二手房
20190504,静安,江宁路,常熟路788号,暂无,0套在售二手房
20190504,静安,江宁路,新丰路483号,暂无,0套在售二手房
20190504,静安,江宁路,海防路537号,暂无,0套在售二手房
20190504,静安,江宁路,昌化路344号,暂无,0套在售二手房
20190504,静安,江宁路,武定路906号,暂无,0套在售二手房
20190504,静安,江宁路,新丰路488号,暂无,0套在售二手房
20190504,静安,江宁路,新丰路471-473号,暂无,0套在售二手房
20190504,静安,江宁路,昌化路282号,暂无,0套在售二手房
20190504,静安,江宁路,昌平路414号,暂无,0套在售二手房
20190504,静安,江宁路,昌平路427号(商铺),暂无,0套在售二手房
20190504,静安,江宁路,昌平路789号,暂无,0套在售二手房
20190504,静安,江宁路,常德路777号,暂无,0套在售二手房
20190504,静安,江宁路,昌平路655号,暂无,0套在售二手房
20190504,静安,江宁路,西康路682号,暂无,0套在售二手房
20190504,静安,江宁路,西康路683号,暂无,0套在售二手房
20190504,静安,江宁路,西康路420-422号,暂无,0套在售二手房
20190504,静安,江宁路,西康路456号,暂无,0套在售二手房
20190504,静安,江宁路,西康路686号,暂无,0套在售二手房
20190504,静安,江宁路,常德路1118号,暂无,0套在售二手房
20190504,静安,江宁路,武定路1035号,暂无,0套在售二手房
20190504,静安,江宁路,武定路409,411号,暂无,0套在售二手房
20190504,静安,江宁路,安远路501弄5号,暂无,0套在售二手房
20190504,静安,江宁路,西康路815、817、819号,暂无,0套在售二手房
20190504,静安,江宁路,武定路881号,暂无,0套在售二手房
20190504,静安,江宁路,新丰路483号,暂无,0套在售二手房
20190504,静安,江宁路,海防路537号,暂无,0套在售二手房
20190504,静安,江宁路,常德路618弄21号,暂无,0套在售二手房
20190504,静安,江宁路,昌平路317号,暂无,0套在售二手房
20190504,静安,江宁路,昌平路556号,暂无,0套在售二手房
20190504,静安,江宁路,昌平路512号,暂无,0套在售二手房
20190504,静安,江宁路,昌化路265号,暂无,0套在售二手房
20190504,静安,江宁路,西康路557号,暂无,0套在售二手房
20190504,静安,江宁路,江宁路776号,暂无,0套在售二手房
20190504,静安,江宁路,江宁路916-918号,暂无,0套在售二手房
20190504,静安,江宁路,胶州路322号,暂无,0套在售二手房
20190504,静安,江宁路,胶州路402号,暂无,0套在售二手房
20190504,静安,江宁路,胶州路776号,暂无,0套在售二手房
20190504,静安,江宁路,昌化路325号,暂无,0套在售二手房
20190504,静安,江宁路,昌化路239号,暂无,0套在售二手房
20190504,静安,江宁路,兴达商务园,暂无,0套在售二手房
20190504,静安,江宁路,常德路1100号,暂无,0套在售二手房
20190504,静安,江宁路,常德路1110号,暂无,0套在售二手房
20190504,静安,江宁路,常德路892号,暂无,0套在售二手房
20190504,静安,江宁路,常德路851号,暂无,0套在售二手房
20190504,静安,江宁路,联宝里会,暂无,0套在售二手房
20190504,静安,江宁路,西康路480号,暂无,0套在售二手房
20190504,静安,江宁路,西康路648号,暂无,0套在售二手房
20190504,静安,江宁路,西康路919号,暂无,0套在售二手房
20190504,静安,江宁路,康定路305号,暂无,0套在售二手房
20190504,静安,江宁路,康定路612号,暂无,0套在售二手房
20190504,静安,江宁路,康定路120号,暂无,0套在售二手房
20190504,静安,江宁路,昌平路647号,暂无,0套在售二手房
20190504,静安,江宁路,华庆商务楼,暂无,0套在售二手房
20190504,静安,江宁路,余姚路184号,暂无,0套在售二手房
20190504,静安,江宁路,常德路740弄,暂无,0套在售二手房
20190504,静安,江宁路,新丰路324号,暂无,0套在售二手房
20190504,静安,江宁路,安远路435号,暂无,0套在售二手房
20190504,静安,江宁路,新丰路338号,暂无,0套在售二手房
20190504,静安,江宁路,常德路710弄,暂无,0套在售二手房
20190504,静安,江宁路,康定路184号,暂无,0套在售二手房
20190504,静安,江宁路,康定路359号,暂无,0套在售二手房
20190504,静安,江宁路,康定路738号,暂无,0套在售二手房
20190504,静安,江宁路,武定路604号,暂无,0套在售二手房
20190504,静安,江宁路,陕西北路607弄,暂无,0套在售二手房
20190504,静安,江宁路,新闸路1730弄,83030元/m2,0套在售二手房
20190504,静安,江宁路,西康路336号,暂无,0套在售二手房
20190504,静安,江宁路,西苏州路71号,暂无,0套在售二手房
20190504,静安,江宁路,陕西北路1163号,暂无,0套在售二手房
20190504,静安,江宁路,西康路910弄,暂无,0套在售二手房
20190504,静安,江宁路,武定路878号,暂无,0套在售二手房
20190504,静安,江宁路,康宁邨,暂无,0套在售二手房
20190504,静安,江宁路,新闸路1674弄,暂无,0套在售二手房
20190504,静安,江宁路,中邮苑,101255元/m2,0套在售二手房
20190504,静安,江宁路,新闸路1314号,暂无,0套在售二手房
20190504,静安,江宁路,江宁路936弄,暂无,0套在售二手房
20190504,静安,江宁路,武定路569号,73376元/m2,2套在售二手房
20190504,静安,江宁路,顺泰小区,暂无,0套在售二手房
20190504,静安,江宁路,陕西北路597弄,113970元/m2,0套在售二手房
20190504,静安,江宁路,静安阳光商务广场,暂无,0套在售二手房
20190504,静安,江宁路,康定路389号,83744元/m2,2套在售二手房
20190504,静安,江宁路,江宁路958号(办公楼),暂无,0套在售二手房
20190504,静安,江宁路,陕西北路643弄,100953元/m2,0套在售二手房
20190504,静安,江宁路,武定路602号,暂无,0套在售二手房
20190504,静安,江宁路,康定路730号,暂无,0套在售二手房
20190504,静安,江宁路,陕北苑,71093元/m2,0套在售二手房
20190504,静安,江宁路,康定大厦,70498元/m2,4套在售二手房
20190504,静安,江宁路,大闻丽都苑,104210元/m2,2套在售二手房
20190504,静安,江宁路,江宁路906弄,78528元/m2,1套在售二手房
20190504,静安,江宁路,海洪小区,80099元/m2,2套在售二手房
20190504,静安,江宁路,新闸路1340弄,暂无,0套在售二手房
20190504,静安,江宁路,武定路540弄,85546元/m2,1套在售二手房
20190504,静安,江宁路,慈孝邨,暂无,0套在售二手房
20190504,静安,江宁路,康定路410号,暂无,0套在售二手房
20190504,静安,江宁路,陕西北路607弄,暂无,0套在售二手房
20190504,静安,江宁路,海防路205号,81823元/m2,0套在售二手房
20190504,静安,江宁路,武定路878号,暂无,0套在售二手房
20190504,静安,江宁路,西康路336号,暂无,0套在售二手房
20190504,静安,江宁路,西康路910弄,暂无,0套在售二手房
20190504,静安,江宁路,新闸路1314号,暂无,0套在售二手房
20190504,静安,江宁路,美丽园商厦,暂无,0套在售二手房
20190504,静安,江宁路,余姚路1号,暂无,0套在售二手房
20190504,静安,江宁路,武定路916弄,118556元/m2,0套在售二手房
20190504,静安,江宁路,胶州路252弄,暂无,0套在售二手房
20190504,静安,江宁路,海防路472号,暂无,0套在售二手房
20190504,静安,江宁路,西康路900号,暂无,0套在售二手房
20190504,静安,江宁路,江宁路936弄,暂无,0套在售二手房
20190504,静安,江宁路,新丰路361号,暂无,0套在售二手房
20190504,静安,江宁路,静安阳光商务广场,暂无,0套在售二手房
20190504,静安,江宁路,江宁路958号(办公楼),暂无,0套在售二手房
20190504,静安,江宁路,康定路730号,暂无,0套在售二手房
20190504,静安,江宁路,武定路602号,暂无,0套在售二手房
20190504,静安,江宁路,康定路410号,暂无,0套在售二手房
20190504,静安,江宁路,静安创展中心,暂无,0套在售二手房
20190504,静安,江宁路,安远路309号,暂无,0套在售二手房
20190504,静安,江宁路,时美大厦,暂无,0套在售二手房
