20190504,葛洲坝虹桥紫郡公馆,58000,632万
20190504,久强幸福湾,7500,85万
20190504,卓越维港,46500,418万
20190504,莫里斯花源,34000,255万
20190504,合景泰富未名园映月台,16500,140万
20190504,雍锦园,7500,80万
20190504,景秀江南,11500,289万
20190504,龙湖卓越紫宸,16000,124万
20190504,泰禾华发姑苏院子,36000,540万
20190504,泰禾海上院子,550,436万
20190504,东门町,30000,0
20190504,金海湾·龙门府,8500,75万
20190504,日月光伯爵湾,38000,267万
20190504,中海戈雅园,27500,269万
20190504,阿里巴巴如皋产业带,8000,0
20190504,通州湾·十里蓝院,9000,79万
20190504,东社望府,5000,46万
20190504,常熟金科集美,14500,167万
20190504,滴水湖馨苑悦湾,26000,221万
20190504,中交·阳羡美庐,23000,253万
20190504,香缇雅苑,20000,262万
20190504,九龙溪畔,7500,91万
20190504,世纪江湾,价格待定,0
20190504,鼎昌名邸,4700,63万
20190504,润泽嘉园,6200,86万
20190504,萃湖上郡,13500,120万
20190504,万和金街,23000,0
20190504,置汇旭辉广场,64000,0
20190504,海上湾鹭居,430,428万
20190504,悦邻中心,22000,0
20190504,碧桂园·林肯公园,17800,220万
20190504,阳光城•檀悦101,95800,1101万
20190504,合景天悦,46500,495万
20190504,招商·依云四季,价格待定,0
20190504,南通碧桂园天悦,10500,126万
20190504,复旦澜博湾,9000,88万
20190504,凤凰新城,5500,63万
20190504,海伦堡兰园,40000,732万
20190504,碧桂园新翼广场,13000,0
20190504,首创禧悦晴朗,40800,381万
20190504,融创领馆壹号院,1756,1647万
20190504,红星天铂,18000,210万
20190504,滨江公园壹号,53000,620万
20190504,新西塘孔雀城,15000,87万
20190504,花语江南,16200,235万
20190504,原筑江南,42500,900万
20190504,和融·优山美地名邸,14500,150万
20190504,芝溪阁,13800,123万
20190504,绿地海越,38000,0
20190504,荣盛祥云府,13800,121万
20190504,余姚中南漫悦湾,9000,90万
20190504,融信澜庭,13500,120万
20190504,雅居乐金茂中央公园,13000,124万
20190504,台升国际广场,24000,0
20190504,台升国际广场,12000,0
20190504,亲爱的洋房,12000,90万
20190504,卓越蔚蓝海岸,12500,93.75万
20190504,佳源都市,9500,93万
20190504,蓝光雍锦湾,12000,105万
